Fase;Banco;Tipo de tronadura;Tipo Material;M;Dominio Estructural;Diámetro;BxS;Tiempo entre Pozos Filas ms;Fc;Tipo Explosivo;P10;P20;P30;P40;P50;P60;P70;P80;P90;P100;Este;Norte;Cota;B;S;tiempo_1;tiempo_2
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.2755907;0.4724412;0.7086618;1.0236226;1.574804;2.2834658;3.0708678;3.8188997;4.724412;7.0472479;59425.8;91560.9;3425.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5905515;1.2204731000000002;1.9291348999999998;2.6377967;3.3070884;3.9763801;4.724412;5.5511841;6.8110273;13.385834;59153.5;90404.7;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.4724412;0.9055122999999999;1.3779535;1.6535442;2.0078751;2.4015761;2.8740172999999998;3.5826791;4.1732306;4.9606326;59454.3;91536.9;3425.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.3149608;1.181103;2.2047256;3.1102379;3.6220491999999997;4.3700811;5.0787429;6.0236253;6.8503974;10.5118167;59156.9;90433.3;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.3543309;0.5511814;0.9055122999999999;1.4173236;1.8503947;2.362206;2.9133874;3.6220492;4.5275615;5.9448851;59470.9;91512.6;3425.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;485.0;C;0.5511814;1.3779535;2.2047256;2.7952771;3.5826790999999996;4.1732306;5.0393728;5.8267748;7.0078778;10.5905569;59166.9;90442.6;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.393701;0.7086618;1.1417329;1.5354339;2.0078751;2.4803163;3.0314977;3.6614193;4.5275615;6.4173263;59459.2;91492.3;3425.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.3543309;1.0236226000000002;1.8110245999999999;2.5590565;3.3464585;3.8582698;4.881892400000001;5.7086645;6.8503974;9.6456745;58978.8;90419.2;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.3543309;0.6299216;1.1417329;1.574804;1.968505;2.5196864;3.1102379;3.6614193;4.8425223;6.2204758;59217.4;91612.2;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.31;0.51;0.91;1.5;2.05;2.64;3.27;4.06;5.08;6.73;59089.0;91440.27;3425.0;13.0;14.0;7.0;84.0
Stage 2;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;155.0;C;0.31;0.51;0.87;1.34;1.81;2.28;2.8;3.5;4.61;6.5;59307.43;91524.1;3440.0;13.0;14.0;7.0;43.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.08;0.08;0.12;0.35;0.59;1.06;2.36;3.86;6.22;12.95;59292.06;91513.1;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.12;0.31;0.51;0.63;0.94;1.54;2.64;3.94;5.47;13.15;59369.31;91463.47;3425.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.16;0.63;0.98;1.57;2.4;3.27;4.33;5.79;8.23;18.5;58973.87;90459.86;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.08;0.31;0.47;0.67;1.1;1.81;2.72;3.9;5.47;11.02;59379.86;91446.51;3425.0;13.0;14.0;7.0;84.0
Stage 1;3470.0;Tronadura 2;Roca 2;L2;Noreste;12.25;11X12;17-84;151.0;C;0.31;0.43;0.55;0.83;1.18;1.81;2.72;3.62;4.84;7.56;59663.88;91611.22;3470.0;11.0;12.0;17.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.39;0.79;1.22;1.97;3.03;3.86;4.65;5.91;7.32;13.7;58954.58;90503.3;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.31;0.51;0.75;1.1;1.54;1.97;2.6;3.95;5.67;8.74;59422.55;91450.6;3425.0;13.0;14.0;7.0;84.0
Stage 1;3470.0;Tronadura 2;Roca 2;L2;Noreste;12.25;11X12;17-84;151.0;C;0.16;0.59;0.87;1.18;1.57;2.24;3.23;4.45;6.18;11.46;59679.51;91587.71;3470.0;11.0;12.0;17.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.35;0.79;1.22;2.05;3.03;3.86;4.72;5.75;7.4;16.77;58947.4;90528.16;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.2;0.39;0.59;0.87;1.38;1.97;2.76;3.7;4.88;8.74;59426.2;91410.35;3425.0;13.0;14.0;7.0;84.0
Stage 1;3470.0;Tronadura 2;Roca 2;L2;Noreste;12.25;11X12;17-84;151.0;C;0.39;0.67;0.94;1.22;1.54;2.01;2.64;3.62;6.18;11.61;59659.0;9157307.0;3470.0;11.0;12.0;17.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.39;0.71;1.1;1.73;2.72;3.66;4.57;5.47;7.09;16.77;58938.98;90560.84;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.2;0.35;0.55;0.83;1.3;1.81;2.52;3.46;4.53;8.74;59480.85;91466.67;3425.0;13.0;14.0;7.0;84.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Noreste;12.25;13X14;7-42;151.0;C;0.28;0.47;0.71;1.06;1.54;2.05;2.68;3.62;5.83;8.98;59118.12;91564.49;3440.0;13.0;14.0;7.0;42.0
Stage 1;3470.0;Tronadura 2;Roca 2;L2;Noreste;12.25;11X12;17-84;151.0;C;0.31;0.63;0.87;1.14;1.5;1.97;2.6;3.66;6.18;11.61;59663.59;91558.81;3470.0;11.0;12.0;17.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.31;0.71;1.06;1.69;2.56;3.35;4.29;5.59;7.28;18.5;58899.13;90554.44;2825.0;7.0;7.0;5.0;36.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;538.0;C;0.2362206;0.5905515;0.9842525;1.7716545;2.9527575;3.93701;4.960632599999999;5.6692944;7.1259881;10.9842579;58869.3;90549.2;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.3149608;0.5511814;0.8661421999999999;1.3779535;1.968505;2.5196864;3.0314977;3.8976399;5.0787429;7.480319;59512.0;91400.4;3425.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;476.0;C;0.5905515;1.1417329;1.8897648;2.8740173;3.5826790999999996;4.1732306;4.763782099999999;5.905515;6.7322871;8.7007921;58978.1;90567.3;2825.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Noreste;12.25;13x14;7-42;151.0;C;0.393701;0.5511814;0.787402;1.2598432;1.7322843999999997;2.4409462;3.149608;3.6614193;4.5275615;5.5511841;59344.7;91405.2;3425.0;13.0;14.0;7.0;42.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Noreste;12.25;13X14;7-42;151.0;C;0.5118113;0.7480319000000001;1.0236226000000002;1.4173236;1.8897648;2.362206;2.9921276000000003;3.7007894;4.724412;8.1102406;59032.0;91556.5;3440.0;13.0;14.0;7.0;42.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;476.0;C;0.4724412;1.4173236;2.2834658;2.9133874;3.5039388999999996;4.1338605;4.724412;5.5511841;6.4566964;7.5984293;59015.26;90572.23;2825.0;7.0;7.0;5.0;36.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Noreste;12.25;13x14;7-42;151.0;C;0.2755907;0.43307109999999993;0.7086618;1.3385834;2.2834658;2.7165369;3.0708678;3.7007894;4.5669316;5.7874047;59013.21;91457.95;3440.0;13.0;14.0;7.0;42.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Noreste;12.25;13X14;7-42;151.0;C;0.2362206;0.5511814;0.787402;1.1023628;1.4566937;2.0078751;2.5984266;3.7007894;5.4724439;11.3779589;59082.1;91605.23;3440.0;13.0;14.0;7.0;42.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;476.0;C;1.0629927;2.1259854;2.6771667999999997;3.149608;3.6220491999999997;4.0551203;4.5669316;5.5905542;7.4409489;9.9212652;59050.9;90588.24;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;143.0;C;0.5118113;0.787402;1.1023628;1.4566937;1.8503947;2.3228359;2.9133874;3.7795296;5.3149635;8.6220519;59302.46;91391.73;3425.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-36;476.0;C;0.7086618;1.6929143;2.4803162999999997;3.0314977;3.6220491999999997;4.2126007;4.881892400000001;5.6299243;6.3779562;7.87402;59084.66;90600.53;2825.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.4724412;1.0236226000000002;1.4566937;1.8503947;2.2834658;2.6771668;3.0708678;3.7401595;4.6063017;7.6771695;59255.55;91401.5;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.3543309;0.8661421999999999;1.5354339;2.0078751;2.4015761;2.7952771;3.1889781000000004;3.5826791;4.4488213;7.0472479;59238.6;91389.1;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.1968505;0.4724412;0.787402;1.3385834;1.9291348999999998;2.5590565;3.2283482000000006;3.9763801;5.4724439;7.7952798;59263.0;91456.0;3425.0;13.0;14.0;7.0;84.0
Stage 2;3440.0;Tronadura 2;Roca 2;L8;Noreste;12.25;13X14;7-42;151.0;C;0.4724412;0.7086618;0.9842525;1.3385834;1.7716545;2.2440957;2.8346472;3.5826791;4.6850419;8.6220519;58988.0;91468.0;3440.0;13.0;14.0;7.0;42.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.35;0.43;0.87;1.18;1.61;2.32;3.03;3.78;4.92;9.45;59278.67;91503.19;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.28;0.31;0.35;0.67;1.22;2.28;3.07;3.9;4.88;7.05;59225.3;91464.7;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.51;0.67;0.79;0.94;1.18;1.57;2.24;3.66;5.71;9.06;59209.4;91426.48;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.47;0.67;0.83;1.02;1.26;1.69;2.44;3.62;5.35;9.06;59208.23;9138.58;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;150.0;C;0.2755907;0.4724412;0.6692916999999999;0.9842525;1.4960638000000002;2.0866153;2.8346472;3.6614193;4.6456718;7.7952798;59166.0;91371.0;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.4330711;0.6299216;0.8661421999999999;1.1417329;1.6141741000000003;2.2440957;2.9133874;3.6614193;4.8425223;7.3228386;59160.9;91530.4;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;7-84;150.0;C;0.1968505;0.43307109999999993;0.6299216;0.9448824;1.4173236;2.1259854;2.7952771;3.5826791;4.4094512;7.2834685;59166.47;91388.52;3425.0;13.0;14.0;7.0;84.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;171.0;B;0.0787402;0.3543309;0.5905515;1.2598432;1.8897648;2.5984266;3.1102379;3.8188997;5.0393728;6.6535469;59588.63;91854.3;3455.0;13.0;14.0;4.0;30.0
Stage 2;3425.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;7-84;150.0;C;0.2362206;0.43307109999999993;0.6299216;0.9448824;1.5354339;2.362206;3.0708678;3.7401595;4.5669316;6.0629954;59164.78;91400.66;3425.0;13.0;14.0;7.0;84.0
Stage 2;3455.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;4-30;171.0;B;0.0787402;0.2362206;0.5118113000000001;0.9842525;1.6929143;2.4015761;3.0708678;3.8976399;4.724412;7.2047283;59643.79;91859.38;3455.0;13.0;14.0;4.0;30.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.3543309;0.5511814;0.8267721;1.1417329;1.6141741000000003;2.2440957;2.8740172999999998;3.7401595;4.7637821;7.7952798;59218.39;91562.83;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;7-84;154.0;C;0.4330711;0.9055122999999999;1.574804;2.0078751;2.362206;2.755907;3.1102379;3.543309;4.5275615;8.4645715;59250.71;91552.41;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L8;Norte;12.25;13x14;7-84;154.0;C;0.4724412;0.787402;1.8503947;2.3228359;2.7952771;3.0314977;3.3464585;3.7795296;4.1338605;5.5511841;59247.97;91493.71;3425.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.7480319;2.0472452000000003;2.9133874;3.543309;4.0157502;4.724412;5.3937037000000005;5.905515;6.4960665;7.8346499;58965.34;90298.25;2840.0;7.0;7.0;5.0;36.0
Stage 2;3410.0;Tronadura 2;Roca 2;L2;Norte;12.25;13X14;7-84;214.0;C;0.3149608;0.5118113000000001;0.9842525;1.4960638;1.8897648;2.4015761;3.2283482000000006;3.6614193;4.9212625;7.5984293;59417.86;91424.54;3410.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.3543309;0.9842525;1.8110245999999999;2.5590565;3.4251987;4.0944904;4.724412;5.8267748;6.9685077;9.4094539;58981.64;90268.51;2840.0;7.0;7.0;5.0;36.0
Stage 2;3410.0;Tronadura 2;Roca 2;L2;Norte;12.25;13X14;7-84;214.0;C;0.0787402;0.3543309;0.5905515;1.1023628;1.7716545;2.362206;3.0708678;3.6614193;4.9212625;7.5984293;59449.2;91445.85;3410.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.8267721;2.2047256;2.8346472;3.2677183;3.7795296;4.3700811;4.9212625;5.4330738;6.9291376;11.8504001;59004.1;90240.87;2840.0;7.0;7.0;5.0;36.0
Stage 2;3410.0;Tronadura 2;Roca 2;L2;Norte;12.25;13X14;7-84;214.0;C;0.393701;0.8267721;1.574804;2.1259854;2.5196864;2.8740173;3.3464585;3.7795296;4.8425223;5.4724439;59416.62;91481.78;3410.0;13.0;14.0;7.0;84.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;1.181103;2.0472452000000003;2.5590565;3.1889781;3.543309;4.1732306;5.0000027000000005;5.5511841;7.2834685;11.9291403;59001.94;90201.48;2840.0;7.0;7.0;5.0;36.0
Stage 2;3410.0;Tronadura 2;Roca 2;L2;Norte;12.25;13X14;7-84;214.0;C;0.3149608;0.5118113000000001;1.4566937;2.1259854;2.4409462000000004;2.755907;2.9921276000000003;3.6614193;4.8031522;6.5748067;59463.88;91506.44;3410.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-43;126.0;C;0.59;0.83;1.02;1.26;1.65;2.2;2.83;3.66;4.61;8.11;59265.89;91585.9;3425.0;13.0;14.0;7.0;43.0
Stage 2;3410.0;Tronadura 2;Roca 2;L1;Norte;12.25;13X14;7-84;214.0;C;0.31;0.47;0.83;1.1;1.46;1.85;2.52;3.5;5.08;7.91;59484.22;91429.82;3410.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.12;0.39;0.63;0.94;1.34;1.77;2.48;3.5;5.28;11.06;59061.13;91347.79;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.47;0.71;0.98;1.26;1.61;2.24;2.95;3.78;5.0;7.6;59579.68;91560.21;3455.0;13.0;14.0;7.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.31;0.63;0.94;1.3;1.85;2.8;3.98;5.87;7.87;11.73;58940.5;90228.71;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.28;0.47;0.63;0.83;1.14;1.57;2.32;3.65;5.98;8.62;59019.84;91337.41;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.08;0.16;0.39;0.59;0.87;1.3;2.28;3.78;5.63;9.8;59553.3;91545.01;3455.0;13.0;14.0;7.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.08;0.28;0.55;0.91;1.57;2.48;3.86;5.71;8.43;11.5;59021.33;90194.55;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L7;Norte;12.25;13x14;7-84;154.0;C;0.4330711;0.6692916999999999;1.181103;1.7716545;2.2047256;2.6771668;3.0708678;3.5039389;4.1732306;5.6299243;58944.63;91351.53;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.4330711;0.6299216;1.0236226000000002;1.6141741;2.2047256;2.5984266;3.1102379;3.5826791;4.330711;8.2283509;59563.11;91505.98;3455.0;13.0;14.0;7.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.5511814;0.9842525;2.1653555;3.0708678;3.7401595000000003;4.2913409;4.960632599999999;5.905515;6.9291376;8.9763828;58971.97;90147.3;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L7;Norte;12.25;13x14;7-84;154.0;C;0.1181103;0.1181103;0.393701;0.5511814;0.9055122999999999;1.5354339;2.5196864;3.4645688;5.0000027;9.6850446;58963.25;9130.58;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.6299216;1.0236226000000002;1.4566937;1.8897648;2.2834658;2.6377967;3.0708678;3.7401595;4.2913409;5.6692944;59562.25;91472.75;3455.0;13.0;14.0;7.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.2362206;0.5905515;1.4566937;2.5590565;3.3070884;4.0551203;5.0000027000000005;5.8267748;7.4409489;10.4330765;58969.85;90126.44;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.5118113;0.7480319000000001;1.0629927;1.5354339;2.1653555;2.5984266;3.149608;3.6220492;4.4881914;7.0078778;59200.5;91447.62;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.5511814;0.8267721;1.1417329;1.6141741;2.2047256;2.755907;3.3464585;3.9763801;4.9212625;7.1653582;59677.1;91551.85;3455.0;13.0;14.0;7.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;523.0;C;0.6299216;1.0629927;2.0472452000000003;2.8346472;3.5826790999999996;4.3700811;5.0000027000000005;5.8661449;7.0472479;11.1023682;59036.97;90222.67;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.6299216;0.8661421999999999;1.0629927;1.3779535;1.7716545;2.362206;2.9921276000000003;3.6614193;4.8425223;9.8031549;59168.67;91446.07;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.5905515;0.8267721;1.0629927;1.4173236;1.8897648;2.4409462;2.9921276000000003;3.7795296;4.9212625;9.6850446;5929.9;91502.96;3455.0;13.0;14.0;7.0;42.0
Stage 4;2840.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-36;504.0;C;0.7086618;1.1417329;1.6929143;2.4409462;3.3070884;4.2126007;4.881892400000001;5.9842552;7.3228386;15.2755988;59070.05;90233.9;2840.0;7.0;7.0;5.0;36.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.4330711;0.7086618;0.9448824;1.2992133;1.7716545;2.4015761;2.9921276000000003;3.6614193;4.9212625;10.5118167;59122.39;91419.03;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-42;163.0;C;0.4724412;0.8267721;1.2204731000000002;1.7716545;2.2047256;2.755907;3.2283482000000006;3.7795296;4.4094512;8.3464612;59657.08;91499.91;3455.0;13.0;14.0;7.0;42.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.393701;0.6692916999999999;1.0236226000000002;1.4960638;2.0472452000000003;2.5590565;3.1102379;3.7401595;4.6456718;6.9685077;59092.11;91438.72;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-84;159.0;C;0.4724412;0.787402;1.1023628;1.4566937;1.8897648;2.3228359;2.9527575;3.5826791;4.6456718;8.1102406;59643.96;91455.22;3455.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;154.0;C;0.5511814;0.8661421999999999;1.1417329;1.4566937;1.8503947;2.3228359;2.9133874;3.6614193;5.0787429;11.1417383;59088.79;91461.68;3425.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-72;495.0;C;0.3543309;1.1023628;2.1653555;2.8740173;3.3464585;3.93701;4.763782099999999;5.4724439;6.5354366;10.1574858;59068.54;90433.01;2825.0;7.0;7.0;5.0;72.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;169.0;C;0.2362206;0.4724412;0.7086618;1.1417329;1.7716545;2.5196864;3.2677183;3.7007894;4.6850419;6.8110273;59073.78;91567.77;3425.0;13.0;14.0;7.0;84.0
Stage 1;3455.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-84;159.0;C;0.3149608;0.4724412;0.6692916999999999;0.9055123;1.2598432;1.8110246;2.5196864;3.5826791;4.4881914;5.7086645;59649.83;91424.28;3455.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-72;495.0;C;0.4724412;0.8267721;1.4960638000000002;2.3228359;3.0314977;3.7795296;4.6063017;5.5511841;6.8110273;9.5275642;59104.65;90444.17;2825.0;7.0;7.0;5.0;72.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;169.0;C;0.393701;0.5905515;0.8267721;1.2598432;1.6141741000000003;2.2440957;2.8740172999999998;3.7401595;5.2755934;6.9685077;59134.9;91597.69;3425.0;13.0;14.0;7.0;84.0
Stage 1;3440.0;Tronadura 2;Roca 2;L1;Noreste;12.25;13X14;7-84;143.0;C;0.4724412;0.7086618;1.2992133;1.9291349;2.5984266;3.0708678;3.543309;3.8188997;4.2519708;6.692917;59595.4;91745.05;3440.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-72;495.0;C;0.393701;1.3779535;2.2834658;3.0708678;3.5039388999999996;4.0551203;4.960632599999999;5.7086645;7.2440984;8.9370127;59049.12;90410.56;2825.0;7.0;7.0;5.0;72.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;169.0;C;0.2755907;0.8267721;1.8503947;2.2440957;2.5984266;3.0314977;3.3464585;3.7795296;4.5275615;7.0078778;59154.31;91615.47;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;169.0;C;0.1968505;0.6299216;1.7716545;2.4015761;2.755907;3.1889781;3.4645687999999994;3.8188997;4.4094512;6.299216;59238.03;91628.92;3425.0;13.0;14.0;7.0;84.0
Stage 4;2825.0;Tronadura 2;Roca 1;L4;Norte;12.25;7X7;5-72;495.0;C;0.2755907;1.1417329;2.362206;3.2283482;3.8976398999999997;4.3700811;5.0000027000000005;5.7086645;6.692917;10.0787456;59092.27;90398.16;2825.0;7.0;7.0;5.0;72.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;169.0;C;0.3149608;1.2598432;2.0078751;2.4015761;2.7165369;3.1102379;3.4251987;3.7795296;4.6063017;7.0078778;59179.73;91629.46;3425.0;13.0;14.0;7.0;84.0
Stage 2;3425.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-84;169.0;C;0.3543309;0.5511814;0.8661421999999999;1.2992133;1.8110245999999999;2.5196864;3.3464585;3.6614193;4.724412;6.8110273;59260.79;91652.98;3425.0;13.0;14.0;7.0;84.0
Stage 1;3440.0;Tronadura 2;Roca 2;L1;Norte;12.25;13x14;7-42;143.0;C;0.47;0.71;0.91;1.18;1.61;2.17;2.87;3.5;4.76;7.56;59580.65;91660.48;3440.0;13.0;14.0;7.0;42.0
